"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","IC"
"13","black",TRUE,0.0284158056503085,6944,386,209,0.541450777202073,0.0300979262672811,"GO:0044260","GO:BP","cellular macromolecule metabolic process",15979,12827,"c(""GO:0043170"", ""GO:0044237"")",NA
"14","black",TRUE,0.0481521802871481,8407,386,243,0.629533678756477,0.0289044843582729,"GO:0006807","GO:BP","nitrogen compound metabolic process",15979,2797,"GO:0008152",NA
"15","black",TRUE,0.0493938498226718,8,386,4,0.0103626943005181,0.5,"GO:0072017","GO:BP","distal tubule development",15979,20169,"GO:0072080",NA
"16","black",TRUE,0.00436513235501526,12994,413,351,0.849878934624697,0.0270124672925966,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"17","black",TRUE,0.00264251376404131,30,259,7,0.027027027027027,0.233333333333333,"REAC:R-HSA-9022692","REAC","Regulation of MECP2 expression and activity",10588,1767,"REAC:R-HSA-8986944",NA
"18","black",TRUE,0.00511857144658087,59,259,9,0.0347490347490347,0.152542372881356,"REAC:R-HSA-8986944","REAC","Transcriptional Regulation by MECP2",10588,2248,"REAC:R-HSA-212436",NA
"19","black",TRUE,0.0438364696651965,11,259,4,0.0154440154440154,0.363636363636364,"REAC:R-HSA-9675151","REAC","Disorders of developmental biology",10588,700,"REAC:R-HSA-1643685",NA
"20","black",TRUE,0.0438364696651965,11,259,4,0.0154440154440154,0.363636363636364,"REAC:R-HSA-9005895","REAC","Pervasive developmental disorders",10588,1550,"REAC:R-HSA-9675151",NA
"21","black",TRUE,0.0438364696651965,11,259,4,0.0154440154440154,0.363636363636364,"REAC:R-HSA-9005891","REAC","Loss of function of MECP2 in Rett syndrome",10588,1199,"REAC:R-HSA-9005895",NA
"22","blue",TRUE,0.0402860342904274,37,467,7,0.0149892933618844,0.189189189189189,"GO:0072509","GO:MF","divalent inorganic cation transmembrane transporter activity",16268,10138,"GO:0022890",NA
"23","brown",TRUE,5.50162924036322e-06,12231,378,318,0.841269841269841,0.0259995094432181,"GO:0043226","GO:CC","organelle",16963,2148,"GO:0110165",NA
"24","brown",TRUE,7.99390845905225e-05,11093,378,292,0.772486772486772,0.0263229063373298,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"25","brown",TRUE,0.000222605212207744,12994,378,327,0.865079365079365,0.0251654609819917,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"26","brown",TRUE,0.00130575522536694,11333,378,292,0.772486772486772,0.0257654636901085,"GO:0043227","GO:CC","membrane-bounded organelle",16963,2149,"GO:0043226",NA
"27","brown",TRUE,0.00325258229263399,9588,378,254,0.671957671957672,0.0264914476428869,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",16963,2153,"c(""GO:0043227"", ""GO:0043229"")",NA
"28","brown",TRUE,0.00999285509544848,786,378,36,0.0952380952380952,0.0458015267175573,"GO:0005789","GO:CC","endoplasmic reticulum membrane",16963,450,"c(""GO:0031090"", ""GO:0042175"")",NA
"29","brown",TRUE,0.0155428298338116,803,378,36,0.0952380952380952,0.0448318804483188,"GO:0042175","GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network",16963,2043,"c(""GO:0012505"", ""GO:0016020"")",NA
"30","brown",TRUE,0.0344121625571537,549,248,28,0.112903225806452,0.0510018214936248,"REAC:R-HSA-9675108","REAC","Nervous system development",10588,1414,"REAC:R-HSA-1266738",NA
"31","brown",TRUE,0.0344121625571537,549,248,28,0.112903225806452,0.0510018214936248,"REAC:R-HSA-422475","REAC","Axon guidance",10588,180,"REAC:R-HSA-9675108",NA
"32","cyan",TRUE,0.00140335945813161,12994,464,394,0.849137931034483,0.0303216869324304,"GO:0005622","GO:CC","intracellular",16963,299,"GO:0005575",NA
"33","cyan",TRUE,0.0168834947125235,50,464,8,0.0172413793103448,0.16,"GO:0005782","GO:CC","peroxisomal matrix",16963,443,"c(""GO:0005777"", ""GO:0031907"")",NA
"34","cyan",TRUE,0.0168834947125235,50,464,8,0.0172413793103448,0.16,"GO:0031907","GO:CC","microbody lumen",16963,1446,"c(""GO:0042579"", ""GO:0070013"")",NA
"35","cyan",TRUE,0.0269669706824534,11093,464,341,0.734913793103448,0.0307401063733886,"GO:0043229","GO:CC","intracellular organelle",16963,2151,"c(""GO:0005622"", ""GO:0043226"")",NA
"36","cyan",TRUE,0.032320817898706,730,297,39,0.131313131313131,0.0534246575342466,"REAC:R-HSA-556833","REAC","Metabolism of lipids",10588,1275,"REAC:R-HSA-1430728",NA
